StateAbbreviation,AreaCurrentPercent,AreaCurrent,PopulationCurrent,PopulationCurrentPercent,PercentChangeFromWAve,AreaChangeFromWAve,StatisticFormatID,USDMLevelID,USDMLevel,Name,AreaMiles,MapDate
CA,71.08,"112,405.43","30,892,825.80",82.92,0.00,0.00,1,4,D3  ,California,"158,147.87",2015-09-29
CA,46.00,"72,748.62","20,206,632.67",54.24,0.00,0.00,1,5,D4  ,California,"158,147.87",2015-09-29
CA,99.86,"157,926.51","37,231,400.49",99.94,0.00,0.00,1,1,D0  ,California,"158,147.87",2015-10-06
CA,97.33,"153,931.34","36,660,390.73",98.41,0.00,0.00,1,2,D1  ,California,"158,147.87",2015-10-06
CA,92.36,"146,069.15","35,627,523.38",95.63,0.00,0.00,1,3,D2  ,California,"158,147.87",2015-10-06
CA,71.08,"112,405.43","30,892,825.80",82.92,0.00,0.00,1,4,D3  ,California,"158,147.87",2015-10-06
CA,46.00,"72,748.62","20,206,632.67",54.24,0.00,0.00,1,5,D4  ,California,"158,147.87",2015-10-06
CA,99.86,"157,926.53","37,231,402.43",99.94,0.00,0.00,1,1,D0  ,California,"158,147.87",2015-10-13
CA,97.33,"153,931.34","36,660,390.73",98.41,0.00,0.00,1,2,D1  ,California,"158,147.87",2015-10-13
CA,92.36,"146,069.15","35,627,523.38",95.63,0.00,0.00,1,3,D2  ,California,"158,147.87",2015-10-13
CA,71.08,"112,405.43","30,892,825.80",82.92,0.00,0.00,1,4,D3  ,California,"158,147.87",2015-10-13
CA,46.00,"72,748.62","20,206,632.67",54.24,0.00,0.00,1,5,D4  ,California,"158,147.87",2015-10-13
CA,99.86,"157,926.55","37,231,404.37",99.94,0.00,0.00,1,1,D0  ,California,"158,147.87",2015-10-20
CA,97.33,"153,931.34","36,660,390.73",98.41,0.00,0.00,1,2,D1  ,California,"158,147.87",2015-10-20
CA,92.27,"145,925.46","35,612,987.34",95.60,0.00,0.00,1,3,D2  ,California,"158,147.87",2015-10-20
CA,71.08,"112,405.43","30,892,825.80",82.92,0.00,0.00,1,4,D3  ,California,"158,147.87",2015-10-20
CA,46.00,"72,748.62","20,206,632.67",54.24,0.00,0.00,1,5,D4  ,California,"158,147.87",2015-10-20
CA,99.86,"157,926.56","37,231,406.32",99.94,0.00,0.00,1,1,D0  ,California,"158,147.87",2015-10-27
CA,97.33,"153,931.34","36,660,390.73",98.41,0.00,0.00,1,2,D1  ,California,"158,147.87",2015-10-27
CA,92.27,"145,925.46","35,612,987.34",95.60,0.00,0.00,1,3,D2  ,California,"158,147.87",2015-10-27
CA,71.08,"112,405.43","30,892,825.80",82.92,0.00,0.00,1,4,D3  ,California,"158,147.87",2015-10-27
CA,46.00,"72,748.62","20,206,632.67",54.24,0.00,0.00,1,5,D4  ,California,"158,147.87",2015-10-27
CA,99.86,"157,926.58","37,231,408.26",99.94,0.00,0.00,1,1,D0  ,California,"158,147.87",2015-11-03
CA,97.33,"153,931.34","36,660,390.73",98.41,0.00,0.00,1,2,D1  ,California,"158,147.87",2015-11-03
CA,92.27,"145,925.46","35,612,987.34",95.60,0.00,0.00,1,3,D2  ,California,"158,147.87",2015-11-03
CA,70.55,"111,579.71","30,891,329.77",82.92,0.00,0.00,1,4,D3  ,California,"158,147.87",2015-11-03
CA,44.84,"70,919.74","20,199,112.69",54.22,0.00,0.00,1,5,D4  ,California,"158,147.87",2015-11-03
CA,99.86,"157,926.58","37,231,408.26",99.94,0.00,0.00,1,1,D0  ,California,"158,147.87",2015-11-10
CA,97.33,"153,931.34","36,660,390.73",98.41,0.00,0.00,1,2,D1  ,California,"158,147.87",2015-11-10
CA,92.27,"145,925.46","35,612,987.34",95.60,0.00,0.00,1,3,D2  ,California,"158,147.87",2015-11-10
CA,70.55,"111,579.71","30,891,329.77",82.92,0.00,0.00,1,4,D3  ,California,"158,147.87",2015-11-10
CA,44.84,"70,919.74","20,199,112.69",54.22,0.00,0.00,1,5,D4  ,California,"158,147.87",2015-11-10
CA,99.86,"157,926.58","37,231,408.26",99.94,0.00,0.00,1,1,D0  ,California,"158,147.87",2015-11-17
CA,97.33,"153,931.34","36,660,390.73",98.41,0.00,0.00,1,2,D1  ,California,"158,147.87",2015-11-17
CA,92.26,"145,907.38","35,611,644.07",95.59,0.00,0.00,1,3,D2  ,California,"158,147.87",2015-11-17
CA,70.55,"111,579.71","30,891,329.77",82.92,0.00,0.00,1,4,D3  ,California,"158,147.87",2015-11-17
CA,44.84,"70,919.74","20,199,112.69",54.22,0.00,0.00,1,5,D4  ,California,"158,147.87",2015-11-17
CA,99.86,"157,926.58","37,231,408.26",99.94,0.00,0.00,1,1,D0  ,California,"158,147.87",2015-11-24
CA,97.33,"153,931.34","36,660,390.73",98.41,0.00,0.00,1,2,D1  ,California,"158,147.87",2015-11-24
CA,92.26,"145,907.38","35,611,644.07",95.59,0.00,0.00,1,3,D2  ,California,"158,147.87",2015-11-24
CA,70.55,"111,579.71","30,891,329.77",82.92,0.00,0.00,1,4,D3  ,California,"158,147.87",2015-11-24
CA,44.84,"70,919.74","20,199,112.69",54.22,0.00,0.00,1,5,D4  ,California,"158,147.87",2015-11-24
CA,99.86,"157,926.58","37,231,408.26",99.94,0.00,0.00,1,1,D0  ,California,"158,147.87",2015-12-01
CA,97.33,"153,931.34","36,660,390.73",98.41,0.00,0.00,1,2,D1  ,California,"158,147.87",2015-12-01
CA,92.26,"145,907.38","35,611,644.07",95.59,0.00,0.00,1,3,D2  ,California,"158,147.87",2015-12-01
CA,70.55,"111,579.71","30,891,329.77",82.92,0.00,0.00,1,4,D3  ,California,"158,147.87",2015-12-01
CA,44.84,"70,919.74","20,199,112.69",54.22,0.00,0.00,1,5,D4  ,California,"158,147.87",2015-12-01
CA,99.86,"157,926.58","37,231,408.26",99.94,0.00,0.00,1,1,D0  ,California,"158,147.87",2015-12-08
CA,97.33,"153,931.34","36,660,390.73",98.41,0.00,0.00,1,2,D1  ,California,"158,147.87",2015-12-08
CA,92.26,"145,907.38","35,611,644.07",95.59,0.00,0.00,1,3,D2  ,California,"158,147.87",2015-12-08
CA,69.09,"109,259.82","30,816,269.31",82.72,0.00,0.00,1,4,D3  ,California,"158,147.87",2015-12-08
CA,44.84,"70,919.74","20,199,112.69",54.22,0.00,0.00,1,5,D4  ,California,"158,147.87",2015-12-08
CA,99.86,"157,926.58","37,231,408.26",99.94,0.00,0.00,1,1,D0  ,California,"158,147.87",2015-12-15
CA,97.33,"153,931.34","36,660,390.73",98.41,0.00,0.00,1,2,D1  ,California,"158,147.87",2015-12-15
CA,90.63,"143,336.81","35,537,247.48",95.39,0.00,0.00,1,3,D2  ,California,"158,147.87",2015-12-15
CA,69.09,"109,259.82","30,816,269.31",82.72,0.00,0.00,1,4,D3  ,California,"158,147.87",2015-12-15
CA,44.84,"70,919.74","20,199,112.69",54.22,0.00,0.00,1,5,D4  ,California,"158,147.87",2015-12-15
CA,100.00,"158,147.87","37,253,956.41",100.00,0.00,0.00,1,1,D0  ,California,"158,147.87",2015-12-22
CA,97.33,"153,928.30","36,660,305.27",98.41,0.00,0.00,1,2,D1  ,California,"158,147.87",2015-12-22
CA,90.63,"143,331.29","35,537,208.42",95.39,0.00,0.00,1,3,D2  ,California,"158,147.87",2015-12-22
CA,69.09,"109,259.82","30,816,269.31",82.72,0.00,0.00,1,4,D3  ,California,"158,147.87",2015-12-22
CA,44.84,"70,919.74","20,199,112.69",54.22,0.00,0.00,1,5,D4  ,California,"158,147.87",2015-12-22
CA,100.00,"158,147.87","37,253,956.41",100.00,0.00,0.00,1,1,D0  ,California,"158,147.87",2015-12-29
CA,97.33,"153,928.29","36,660,305.02",98.41,0.00,0.00,1,2,D1  ,California,"158,147.87",2015-12-29
CA,87.55,"138,466.06","35,398,756.45",95.02,0.00,0.00,1,3,D2  ,California,"158,147.87",2015-12-29
CA,69.07,"109,228.88","30,816,050.47",82.72,0.00,0.00,1,4,D3  ,California,"158,147.87",2015-12-29
CA,44.84,"70,919.74","20,199,112.69",54.22,0.00,0.00,1,5,D4  ,California,"158,147.87",2015-12-29
CA,100.00,"158,147.87","37,253,956.41",100.00,0.00,0.00,1,1,D0  ,California,"158,147.87",2016-01-05
CA,97.33,"153,928.29","36,660,305.02",98.41,0.00,0.00,1,2,D1  ,California,"158,147.87",2016-01-05
CA,87.55,"138,466.06","35,398,756.45",95.02,0.00,0.00,1,3,D2  ,California,"158,147.87",2016-01-05
CA,69.07,"109,228.88","30,816,050.47",82.72,0.00,0.00,1,4,D3  ,California,"158,147.87",2016-01-05
CA,44.84,"70,919.74","20,199,112.69",54.22,0.00,0.00,1,5,D4  ,California,"158,147.87",2016-01-05
CA,100.00,"158,147.87","37,253,956.41",100.00,0.00,0.00,1,1,D0  ,California,"158,147.87",2016-01-12
CA,97.33,"153,928.29","36,660,305.02",98.41,0.00,0.00,1,2,D1  ,California,"158,147.87",2016-01-12
CA,87.55,"138,466.06","35,398,756.45",95.02,0.00,0.00,1,3,D2  ,California,"158,147.87",2016-01-12
CA,69.07,"109,228.88","30,816,050.47",82.72,0.00,0.00,1,4,D3  ,California,"158,147.87",2016-01-12
CA,42.66,"67,470.54","20,154,889.84",54.10,0.00,0.00,1,5,D4  ,California,"158,147.87",2016-01-12
CA,100.00,"158,147.87","37,253,956.41",100.00,0.00,0.00,1,1,D0  ,California,"158,147.87",2016-01-19
CA,97.17,"153,678.95","36,653,311.92",98.39,0.00,0.00,1,2,D1  ,California,"158,147.87",2016-01-19
CA,86.13,"136,213.94","35,242,452.06",94.60,0.00,0.00,1,3,D2  ,California,"158,147.87",2016-01-19
CA,68.15,"107,778.60","30,812,311.02",82.71,0.00,0.00,1,4,D3  ,California,"158,147.87",2016-01-19
CA,42.66,"67,470.54","20,154,889.84",54.10,0.00,0.00,1,5,D4  ,California,"158,147.87",2016-01-19
CA,100.00,"158,147.87","37,253,956.41",100.00,0.00,0.00,1,1,D0  ,California,"158,147.87",2016-01-26
CA,95.35,"150,801.38","36,477,734.73",97.92,0.00,0.00,1,2,D1  ,California,"158,147.87",2016-01-26
CA,86.13,"136,213.94","35,242,452.06",94.60,0.00,0.00,1,3,D2  ,California,"158,147.87",2016-01-26
CA,63.96,"101,156.17","29,170,929.40",78.30,0.00,0.00,1,4,D3  ,California,"158,147.87",2016-01-26
CA,40.21,"63,598.64","19,897,895.15",53.41,0.00,0.00,1,5,D4  ,California,"158,147.87",2016-01-26
CA,100.00,"158,147.87","37,253,956.41",100.00,0.00,0.00,1,1,D0  ,California,"158,147.87",2016-02-02
CA,95.26,"150,646.95","36,474,134.54",97.91,0.00,0.00,1,2,D1  ,California,"158,147.87",2016-02-02
CA,86.13,"136,212.52","35,242,465.80",94.60,0.00,0.00,1,3,D2  ,California,"158,147.87",2016-02-02
CA,63.90,"101,056.68","29,100,355.78",78.11,0.00,0.00,1,4,D3  ,California,"158,147.87",2016-02-02
CA,39.41,"62,330.36","19,613,633.08",52.65,0.00,0.00,1,5,D4  ,California,"158,147.87",2016-02-02
CA,99.78,"157,804.13","37,244,315.87",99.97,0.00,0.00,1,1,D0  ,California,"158,147.87",2016-02-09
CA,94.77,"149,878.70","36,447,269.36",97.83,0.00,0.00,1,2,D1  ,California,"158,147.87",2016-02-09
CA,81.82,"129,396.92","34,658,033.72",93.03,0.00,0.00,1,3,D2  ,California,"158,147.87",2016-02-09
CA,61.40,"97,108.69","29,087,542.77",78.08,0.00,0.00,1,4,D3  ,California,"158,147.87",2016-02-09
CA,38.48,"60,847.96","19,602,690.07",52.62,0.00,0.00,1,5,D4  ,California,"158,147.87",2016-02-09
CA,99.71,"157,681.92","37,240,888.36",99.96,0.00,0.00,1,1,D0  ,California,"158,147.87",2016-02-16
CA,94.69,"149,753.19","36,445,911.76",97.83,0.00,0.00,1,2,D1  ,California,"158,147.87",2016-02-16
CA,81.82,"129,396.92","34,658,033.72",93.03,0.00,0.00,1,3,D2  ,California,"158,147.87",2016-02-16
CA,61.40,"97,108.69","29,087,542.88",78.08,0.00,0.00,1,4,D3  ,California,"158,147.87",2016-02-16
CA,38.48,"60,847.96","19,602,690.07",52.62,0.00,0.00,1,5,D4  ,California,"158,147.87",2016-02-16
CA,99.57,"157,460.96","37,235,018.03",99.95,0.00,0.00,1,1,D0  ,California,"158,147.87",2016-02-23
CA,94.38,"149,253.60","36,440,933.10",97.82,0.00,0.00,1,2,D1  ,California,"158,147.87",2016-02-23
CA,81.82,"129,396.92","34,658,033.72",93.03,0.00,0.00,1,3,D2  ,California,"158,147.87",2016-02-23
CA,60.86,"96,241.88","29,083,772.24",78.07,0.00,0.00,1,4,D3  ,California,"158,147.87",2016-02-23
CA,38.48,"60,847.96","19,602,690.07",52.62,0.00,0.00,1,5,D4  ,California,"158,147.87",2016-02-23
CA,99.57,"157,460.96","37,235,018.03",99.95,0.00,0.00,1,1,D0  ,California,"158,147.87",2016-03-01
CA,95.13,"150,440.09","36,599,040.90",98.24,0.00,0.00,1,2,D1  ,California,"158,147.87",2016-03-01
CA,82.66,"130,717.37","34,738,345.98",93.25,0.00,0.00,1,3,D2  ,California,"158,147.87",2016-03-01
CA,60.86,"96,241.88","29,083,772.24",78.07,0.00,0.00,1,4,D3  ,California,"158,147.87",2016-03-01
CA,38.48,"60,847.96","19,602,690.07",52.62,0.00,0.00,1,5,D4  ,California,"158,147.87",2016-03-01
CA,99.57,"157,460.96","37,235,018.03",99.95,0.00,0.00,1,1,D0  ,California,"158,147.87",2016-03-08
CA,97.49,"154,186.24","37,131,761.07",99.67,0.00,0.00,1,2,D1  ,California,"158,147.87",2016-03-08
CA,83.16,"131,519.00","34,769,375.91",93.33,0.00,0.00,1,3,D2  ,California,"158,147.87",2016-03-08
CA,60.86,"96,241.88","29,083,772.24",78.07,0.00,0.00,1,4,D3  ,California,"158,147.87",2016-03-08
CA,38.48,"60,847.96","19,602,690.07",52.62,0.00,0.00,1,5,D4  ,California,"158,147.87",2016-03-08
CA,99.57,"157,460.96","37,235,018.03",99.95,0.00,0.00,1,1,D0  ,California,"158,147.87",2016-03-15
CA,93.28,"147,518.14","34,275,751.95",92.01,0.00,0.00,1,2,D1  ,California,"158,147.87",2016-03-15
CA,73.64,"116,460.70","31,399,435.69",84.28,0.00,0.00,1,3,D2  ,California,"158,147.87",2016-03-15
CA,55.31,"87,477.14","26,801,839.07",71.94,0.00,0.00,1,4,D3  ,California,"158,147.87",2016-03-15
CA,34.74,"54,940.48","19,227,394.71",51.61,0.00,0.00,1,5,D4  ,California,"158,147.87",2016-03-15
CA,98.84,"156,313.99","37,201,926.48",99.86,0.00,0.00,1,1,D0  ,California,"158,147.87",2016-03-22
CA,91.55,"144,790.74","34,241,662.56",91.91,0.00,0.00,1,2,D1  ,California,"158,147.87",2016-03-22
CA,72.86,"115,224.00","31,368,372.63",84.20,0.00,0.00,1,3,D2  ,California,"158,147.87",2016-03-22
CA,55.31,"87,477.14","26,801,839.07",71.94,0.00,0.00,1,4,D3  ,California,"158,147.87",2016-03-22
CA,34.74,"54,940.48","19,227,394.71",51.61,0.00,0.00,1,5,D4  ,California,"158,147.87",2016-03-22
CA,96.45,"152,527.95","37,092,969.65",99.57,0.00,0.00,1,1,D0  ,California,"158,147.87",2016-03-29
CA,90.58,"143,245.10","34,231,037.87",91.89,0.00,0.00,1,2,D1  ,California,"158,147.87",2016-03-29
CA,72.82,"115,161.45","31,367,190.06",84.20,0.00,0.00,1,3,D2  ,California,"158,147.87",2016-03-29
CA,55.25,"87,380.81","26,793,576.38",71.92,0.00,0.00,1,4,D3  ,California,"158,147.87",2016-03-29
CA,34.74,"54,940.48","19,227,394.71",51.61,0.00,0.00,1,5,D4  ,California,"158,147.87",2016-03-29
CA,96.45,"152,527.95","37,092,969.65",99.57,0.00,0.00,1,1,D0  ,California,"158,147.87",2016-04-05
CA,90.58,"143,245.10","34,231,037.87",91.89,0.00,0.00,1,2,D1  ,California,"158,147.87",2016-04-05
CA,74.37,"117,609.45","31,601,950.23",84.83,0.00,0.00,1,3,D2  ,California,"158,147.87",2016-04-05
CA,55.25,"87,380.81","26,793,576.38",71.92,0.00,0.00,1,4,D3  ,California,"158,147.87",2016-04-05
CA,31.68,"50,107.29","17,519,696.04",47.03,0.00,0.00,1,5,D4  ,California,"158,147.87",2016-04-05
CA,96.45,"152,527.95","37,092,969.65",99.57,0.00,0.00,1,1,D0  ,California,"158,147.87",2016-04-12
CA,90.58,"143,245.10","34,231,037.87",91.89,0.00,0.00,1,2,D1  ,California,"158,147.87",2016-04-12
CA,74.37,"117,609.45","31,601,950.23",84.83,0.00,0.00,1,3,D2  ,California,"158,147.87",2016-04-12
CA,55.25,"87,380.81","26,793,576.38",71.92,0.00,0.00,1,4,D3  ,California,"158,147.87",2016-04-12
CA,31.68,"50,107.29","17,519,696.04",47.03,0.00,0.00,1,5,D4  ,California,"158,147.87",2016-04-12
CA,95.76,"151,444.07","37,084,810.03",99.55,0.00,0.00,1,1,D0  ,California,"158,147.87",2016-04-19
CA,90.09,"142,470.79","34,225,583.75",91.87,0.00,0.00,1,2,D1  ,California,"158,147.87",2016-04-19
CA,74.37,"117,609.45","31,601,950.23",84.83,0.00,0.00,1,3,D2  ,California,"158,147.87",2016-04-19
CA,49.15,"77,732.76","25,969,843.84",69.71,0.00,0.00,1,4,D3  ,California,"158,147.87",2016-04-19
CA,21.04,"33,274.48","14,190,386.61",38.09,0.00,0.00,1,5,D4  ,California,"158,147.87",2016-04-19
CA,95.76,"151,444.07","37,084,810.03",99.55,0.00,0.00,1,1,D0  ,California,"158,147.87",2016-04-26
CA,90.09,"142,470.79","34,225,583.75",91.87,0.00,0.00,1,2,D1  ,California,"158,147.87",2016-04-26
CA,74.37,"117,609.45","31,601,950.23",84.83,0.00,0.00,1,3,D2  ,California,"158,147.87",2016-04-26
CA,49.15,"77,732.76","25,969,843.84",69.71,0.00,0.00,1,4,D3  ,California,"158,147.87",2016-04-26
CA,21.04,"33,274.48","14,190,386.61",38.09,0.00,0.00,1,5,D4  ,California,"158,147.87",2016-04-26
CA,95.73,"151,391.37","37,083,675.21",99.54,0.00,0.00,1,1,D0  ,California,"158,147.87",2016-05-03
CA,89.68,"141,824.64","34,221,648.71",91.86,0.00,0.00,1,2,D1  ,California,"158,147.87",2016-05-03
CA,74.37,"117,609.45","31,601,950.23",84.83,0.00,0.00,1,3,D2  ,California,"158,147.87",2016-05-03
CA,49.15,"77,732.76","25,969,843.84",69.71,0.00,0.00,1,4,D3  ,California,"158,147.87",2016-05-03
CA,21.04,"33,274.48","14,190,386.61",38.09,0.00,0.00,1,5,D4  ,California,"158,147.87",2016-05-03
CA,95.73,"151,391.37","37,083,675.21",99.54,0.00,0.00,1,1,D0  ,California,"158,147.87",2016-05-10
CA,89.68,"141,824.64","34,221,648.71",91.86,0.00,0.00,1,2,D1  ,California,"158,147.87",2016-05-10
CA,72.72,"115,009.45","31,350,597.13",84.15,0.00,0.00,1,3,D2  ,California,"158,147.87",2016-05-10
CA,47.92,"75,777.12","25,772,001.48",69.18,0.00,0.00,1,4,D3  ,California,"158,147.87",2016-05-10
CA,21.04,"33,274.48","14,190,386.61",38.09,0.00,0.00,1,5,D4  ,California,"158,147.87",2016-05-10
CA,94.50,"149,454.92","37,070,332.49",99.51,0.00,0.00,1,1,D0  ,California,"158,147.87",2016-05-17
CA,86.39,"136,620.63","34,065,280.48",91.44,0.00,0.00,1,2,D1  ,California,"158,147.87",2016-05-17
CA,63.57,"100,528.66","30,067,550.89",80.71,0.00,0.00,1,3,D2  ,California,"158,147.87",2016-05-17
CA,42.99,"67,994.33","23,628,448.29",63.43,0.00,0.00,1,4,D3  ,California,"158,147.87",2016-05-17
CA,21.04,"33,274.48","14,190,386.61",38.09,0.00,0.00,1,5,D4  ,California,"158,147.87",2016-05-17
CA,94.50,"149,454.92","37,070,332.49",99.51,0.00,0.00,1,1,D0  ,California,"158,147.87",2016-05-24
CA,86.39,"136,620.63","34,065,280.48",91.44,0.00,0.00,1,2,D1  ,California,"158,147.87",2016-05-24
CA,61.00,"96,476.81","30,034,327.49",80.62,0.00,0.00,1,3,D2  ,California,"158,147.87",2016-05-24
CA,42.99,"67,994.33","23,628,448.29",63.43,0.00,0.00,1,4,D3  ,California,"158,147.87",2016-05-24
CA,21.04,"33,274.48","14,190,386.61",38.09,0.00,0.00,1,5,D4  ,California,"158,147.87",2016-05-24
CA,93.92,"148,526.28","37,059,287.62",99.48,0.00,0.00,1,1,D0  ,California,"158,147.87",2016-05-31
CA,83.91,"132,700.16","33,779,127.34",90.67,0.00,0.00,1,2,D1  ,California,"158,147.87",2016-05-31
CA,59.02,"93,331.91","29,894,463.15",80.25,0.00,0.00,1,3,D2  ,California,"158,147.87",2016-05-31
CA,42.99,"67,994.33","23,628,448.29",63.43,0.00,0.00,1,4,D3  ,California,"158,147.87",2016-05-31
CA,21.04,"33,274.48","14,190,386.61",38.09,0.00,0.00,1,5,D4  ,California,"158,147.87",2016-05-31
CA,95.73,"151,396.29","37,091,241.13",99.56,0.00,0.00,1,1,D0  ,California,"158,147.87",2016-06-07
CA,83.91,"132,700.16","33,779,127.34",90.67,0.00,0.00,1,2,D1  ,California,"158,147.87",2016-06-07
CA,59.02,"93,331.91","29,894,463.15",80.25,0.00,0.00,1,3,D2  ,California,"158,147.87",2016-06-07
CA,42.99,"67,994.33","23,628,448.29",63.43,0.00,0.00,1,4,D3  ,California,"158,147.87",2016-06-07
CA,21.04,"33,274.48","14,190,386.61",38.09,0.00,0.00,1,5,D4  ,California,"158,147.87",2016-06-07
CA,100.00,"158,147.87","37,253,956.41",100.00,0.00,0.00,1,1,D0  ,California,"158,147.87",2016-06-14
CA,83.59,"132,189.66","33,774,895.45",90.66,0.00,0.00,1,2,D1  ,California,"158,147.87",2016-06-14
CA,59.02,"93,331.91","29,894,463.15",80.25,0.00,0.00,1,3,D2  ,California,"158,147.87",2016-06-14
CA,42.80,"67,689.84","23,627,822.90",63.42,0.00,0.00,1,4,D3  ,California,"158,147.87",2016-06-14
CA,21.04,"33,274.48","14,190,386.61",38.09,0.00,0.00,1,5,D4  ,California,"158,147.87",2016-06-14
CA,100.00,"158,147.87","37,253,956.41",100.00,0.00,0.00,1,1,D0  ,California,"158,147.87",2016-06-21
CA,83.59,"132,189.66","33,774,895.45",90.66,0.00,0.00,1,2,D1  ,California,"158,147.87",2016-06-21
CA,59.02,"93,331.91","29,894,463.15",80.25,0.00,0.00,1,3,D2  ,California,"158,147.87",2016-06-21
CA,42.80,"67,689.84","23,627,822.90",63.42,0.00,0.00,1,4,D3  ,California,"158,147.87",2016-06-21
CA,21.04,"33,274.48","14,190,386.61",38.09,0.00,0.00,1,5,D4  ,California,"158,147.87",2016-06-21
CA,100.00,"158,147.87","37,253,956.41",100.00,0.00,0.00,1,1,D0  ,California,"158,147.87",2016-06-28
CA,83.59,"132,189.66","33,774,895.45",90.66,0.00,0.00,1,2,D1  ,California,"158,147.87",2016-06-28
CA,59.02,"93,331.91","29,894,463.15",80.25,0.00,0.00,1,3,D2  ,California,"158,147.87",2016-06-28
CA,42.80,"67,689.84","23,627,822.90",63.42,0.00,0.00,1,4,D3  ,California,"158,147.87",2016-06-28
CA,21.04,"33,274.48","14,190,386.61",38.09,0.00,0.00,1,5,D4  ,California,"158,147.87",2016-06-28
CA,100.00,"158,147.87","37,253,956.41",100.00,0.00,0.00,1,1,D0  ,California,"158,147.87",2016-07-05
CA,83.59,"132,189.66","33,774,895.45",90.66,0.00,0.00,1,2,D1  ,California,"158,147.87",2016-07-05
CA,59.02,"93,331.91","29,894,463.15",80.25,0.00,0.00,1,3,D2  ,California,"158,147.87",2016-07-05
CA,42.80,"67,689.84","23,627,822.90",63.42,0.00,0.00,1,4,D3  ,California,"158,147.87",2016-07-05
CA,21.04,"33,274.48","14,190,386.61",38.09,0.00,0.00,1,5,D4  ,California,"158,147.87",2016-07-05
CA,100.00,"158,147.87","37,253,956.41",100.00,0.00,0.00,1,1,D0  ,California,"158,147.87",2016-07-12
CA,83.59,"132,189.66","33,774,895.45",90.66,0.00,0.00,1,2,D1  ,California,"158,147.87",2016-07-12
CA,59.02,"93,331.91","29,894,463.15",80.25,0.00,0.00,1,3,D2  ,California,"158,147.87",2016-07-12
CA,42.80,"67,689.84","23,627,822.90",63.42,0.00,0.00,1,4,D3  ,California,"158,147.87",2016-07-12
CA,21.04,"33,274.48","14,190,386.61",38.09,0.00,0.00,1,5,D4  ,California,"158,147.87",2016-07-12
CA,100.00,"158,147.87","37,253,956.41",100.00,0.00,0.00,1,1,D0  ,California,"158,147.87",2016-07-19
CA,83.59,"132,189.66","33,774,895.45",90.66,0.00,0.00,1,2,D1  ,California,"158,147.87",2016-07-19
CA,59.02,"93,331.91","29,894,463.15",80.25,0.00,0.00,1,3,D2  ,California,"158,147.87",2016-07-19
CA,42.80,"67,689.84","23,627,822.90",63.42,0.00,0.00,1,4,D3  ,California,"158,147.87",2016-07-19
CA,21.04,"33,274.48","14,190,386.61",38.09,0.00,0.00,1,5,D4  ,California,"158,147.87",2016-07-19
CA,100.00,"158,147.87","37,253,956.41",100.00,0.00,0.00,1,1,D0  ,California,"158,147.87",2016-07-26
CA,83.59,"132,189.66","33,774,895.45",90.66,0.00,0.00,1,2,D1  ,California,"158,147.87",2016-07-26
CA,59.02,"93,331.91","29,894,463.15",80.25,0.00,0.00,1,3,D2  ,California,"158,147.87",2016-07-26
CA,42.80,"67,689.84","23,627,822.90",63.42,0.00,0.00,1,4,D3  ,California,"158,147.87",2016-07-26
CA,21.04,"33,274.48","14,190,386.61",38.09,0.00,0.00,1,5,D4  ,California,"158,147.87",2016-07-26
CA,100.00,"158,147.87","37,253,956.41",100.00,0.00,0.00,1,1,D0  ,California,"158,147.87",2016-08-02
CA,83.59,"132,189.66","33,774,895.45",90.66,0.00,0.00,1,2,D1  ,California,"158,147.87",2016-08-02
CA,59.02,"93,331.91","29,894,463.15",80.25,0.00,0.00,1,3,D2  ,California,"158,147.87",2016-08-02
CA,42.80,"67,689.84","23,627,822.90",63.42,0.00,0.00,1,4,D3  ,California,"158,147.87",2016-08-02
